Airbnb Name,Availability,Stay_Date,Place_id
"Comfortable upper room | parking, wifi", Past dates can’t be selected,"October 5, 2023",157
"Comfortable upper room | parking, wifi", Past dates can’t be selected,"October 6, 2023",157
"Comfortable upper room | parking, wifi", Past dates can’t be selected,"October 7, 2023",157
"Comfortable upper room | parking, wifi", Past dates can’t be selected,"October 8, 2023",157
"Comfortable upper room | parking, wifi", Past dates can’t be selected,"October 9, 2023",157
"Comfortable upper room | parking, wifi", Past dates can’t be selected,"October 10, 2023",157
"Comfortable upper room | parking, wifi", Past dates can’t be selected,"October 11, 2023",157
"Comfortable upper room | parking, wifi", Past dates can’t be selected,"October 12, 2023",157
"Comfortable upper room | parking, wifi", Past dates can’t be selected,"October 13, 2023",157
"Comfortable upper room | parking, wifi", Past dates can’t be selected,"October 14, 2023",157
"Comfortable upper room | parking, wifi", Past dates can’t be selected,"October 15, 2023",157
"Comfortable upper room | parking, wifi", Past dates can’t be selected,"October 16, 2023",157
"Comfortable upper room | parking, wifi", Past dates can’t be selected,"October 17, 2023",157
"Comfortable upper room | parking, wifi", Past dates can’t be selected,"October 18, 2023",157
"Comfortable upper room | parking, wifi", Available,"October 19, 2023",157
"Comfortable upper room | parking, wifi", Available,"October 20, 2023",157
"Comfortable upper room | parking, wifi", Available,"October 21, 2023",157
"Comfortable upper room | parking, wifi", Available,"October 22, 2023",157
"Comfortable upper room | parking, wifi", Available,"October 23, 2023",157
"Comfortable upper room | parking, wifi", Available,"October 24, 2023",157
"Comfortable upper room | parking, wifi", Available,"October 25, 2023",157
"Comfortable upper room | parking, wifi", Available,"October 26, 2023",157
"Comfortable upper room | parking, wifi", Available,"October 27, 2023",157
"Comfortable upper room | parking, wifi", Available,"October 28, 2023",157
"Comfortable upper room | parking, wifi", Available,"October 29, 2023",157
"Comfortable upper room | parking, wifi", Available,"October 30, 2023",157
"Comfortable upper room | parking, wifi", Available,"October 31, 2023",157
"Comfortable upper room | parking, wifi", Available,"November 1, 2023",157
"Comfortable upper room | parking, wifi", Available,"November 2, 2023",157
"Comfortable upper room | parking, wifi", Available,"November 3, 2023",157
"Comfortable upper room | parking, wifi", Available,"November 4, 2023",157
"Comfortable upper room | parking, wifi", Available,"November 5, 2023",157
"Comfortable upper room | parking, wifi", Available,"November 6, 2023",157
"Comfortable upper room | parking, wifi", Available,"November 7, 2023",157
"Comfortable upper room | parking, wifi", Available,"November 8, 2023",157
"Comfortable upper room | parking, wifi", Available,"November 9, 2023",157
"Comfortable upper room | parking, wifi", Available,"November 10, 2023",157
"Comfortable upper room | parking, wifi", Available,"November 11, 2023",157
"Comfortable upper room | parking, wifi", Available,"November 12, 2023",157
"Comfortable upper room | parking, wifi", Available,"November 13, 2023",157
"Comfortable upper room | parking, wifi", Available,"November 14, 2023",157
"Comfortable upper room | parking, wifi", Available,"November 15, 2023",157
"Comfortable upper room | parking, wifi", Available,"November 16, 2023",157
"Comfortable upper room | parking, wifi", Available,"November 17, 2023",157
"Comfortable upper room | parking, wifi", Available,"November 18, 2023",157
"Comfortable upper room | parking, wifi", Available,"November 19, 2023",157
"Comfortable upper room | parking, wifi", Available,"November 20, 2023",157
"Comfortable upper room | parking, wifi", Available,"November 21, 2023",157
"Comfortable upper room | parking, wifi", Available,"November 22, 2023",157
"Comfortable upper room | parking, wifi", Available,"November 23, 2023",157
"Comfortable upper room | parking, wifi", Available,"November 24, 2023",157
"Comfortable upper room | parking, wifi", Available,"November 25, 2023",157
"Comfortable upper room | parking, wifi", Available,"November 26, 2023",157
"Comfortable upper room | parking, wifi", Available,"November 27, 2023",157
"Comfortable upper room | parking, wifi", Available,"November 28, 2023",157
"Comfortable upper room | parking, wifi", Available,"November 29, 2023",157
"Comfortable upper room | parking, wifi", Available,"November 30, 2023",157
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"September 1, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"September 2, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"September 3, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"September 4, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"September 5, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"September 6, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"September 7, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"September 8, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"September 9, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"September 10, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"September 11, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"September 12, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"September 13, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"September 14, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"September 15, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"September 16, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"September 17, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"September 18, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"September 19, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"September 20, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"September 21, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"September 22, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"September 23, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"September 24, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"September 25, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"September 26, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"September 27, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"September 28, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"September 29, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"September 30, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"October 1, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"October 2, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"October 3, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"October 4, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"October 5, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"October 6, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"October 7, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"October 8, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"October 9, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"October 10, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"October 11, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"October 12, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"October 13, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"October 14, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"October 15, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"October 16, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"October 17, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Past dates can’t be selected,"October 18, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Unavailable ,"October 19, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Available,"October 20, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Available,"October 21, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Available,"October 22, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Available,"October 23, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Available,"October 24, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Available,"October 25, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Available,"October 26, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Available,"October 27, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Available,"October 28, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Available,"October 29, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Available,"October 30, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Available,"October 31, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Available,"November 1, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Available,"November 2, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Available,"November 3, 2023",158
"Cabin omitlan Countryside stay RM #5 
Double", Available,"November 4, 2023",158
